"","Product.Name","Rating","Reviews"
"394571","SONY XPERIA Z3 COMPACT D5803 16GB (FACTORY UNLOCKED) INTERNATIONAL MODEL- WHITE No-Warranty",4,"No cyanogenmod available for it yet so the Sony-branded vibe instead of vanilla Android bothers me somewhat, but it's a fantastic upgrade from my Galaxy Nexus and a real pleasure to have flagship-level power in a compact phone. It's fast, smooth, and everything that you would expect in a new phone performance-wise.Very exciting that there is a camera button instead of having to tap the screen to take pictures (which often results in blurrier photos). I didn't test the camera in low-light conditions before unlocking the bootloader, so I can't comment on how much functionality/quality was lost there. The low-light photos I shoot now are neither impressively good or bad, just slightly grainy and slow like you would probably expect from a reasonable quality phone camera.Battery is awesome. I've been interacting with this a lot more than my old phone because it's new, and even with my constant fussing around all day, I'm only charging it once every two nights. I'm not watching movies all day or anything, but am actively customizing, installing, texting, trying out new apps, etc.The back is extremely slippery, like it was designed to be a high-performance air hockey puck. If it sits on anything with a slight incline, it starts gliding away by itself -- this includes rubberized surfaces. This is the first phone I've put a case on in the last 5 years, but this phone is small enough that I don't feel put off by a little extra bulk. That case is mostly to keep the phone from floating away on its slippery back.The notification light is in the corner and much more subtle than other phones that I have had, which could be a good or bad thing depending on your preference. I rely pretty heavily on Lightflow color notifications to silently let me know what is going on from across a room or table, so this may take some getting used to.It's kind of annoying to have to either use the wireless charging (which reviews from around the web have referenced can tear the plate out of the phone), or to have to remove the waterproof cover flap every time I need to plug in the USB cable. The flap is held on by a small piece of plastic so that it hangs off the phone during charging. I like to keep phones around for 2 years or so before upgrading, and wouldn't be too surprised if this broke during the usual life of my phones.Overall, a solid purchase that I am quite in love with, and cannot wait for stable alternative ROMs to appear!"
"394572","SONY XPERIA Z3 COMPACT D5803 16GB (FACTORY UNLOCKED) INTERNATIONAL MODEL- WHITE No-Warranty",2,"Was a five, but the side charging plate broke off due to the magnetic charging cable which was made specifically for this phone."
"394573","SONY XPERIA Z3 COMPACT D5803 16GB (FACTORY UNLOCKED) INTERNATIONAL MODEL- WHITE No-Warranty",5,"Absolutely love it! Battery easily lasts all day. Sometimes 2 if you don't use it much. I can usually get about 4 hours of screen on time. Coming from a nexus 5 that could barely get 2.5 that's impressive. D5803 version works great in US on ATT. No problems. I had to cut my SIM card down to size as well and that also works fine. No problems."
"394574","SONY XPERIA Z3 COMPACT D5803 16GB (FACTORY UNLOCKED) INTERNATIONAL MODEL- WHITE No-Warranty",5,"Excellent phone, bought two of them and we are very happy. Strong, stable, looks good and fits perfectly in the hand."
"394575","SONY XPERIA Z3 COMPACT D5803 16GB (FACTORY UNLOCKED) INTERNATIONAL MODEL- WHITE No-Warranty",5,"Replaced my htc one with this phone. I never considered a Sony before, but an extremely pleased with this. Android skin is well done and not invasive. Feels solid, and it's extremely fast.And the battery life!! I've had two particular days when I tested it to the extreme. One had a 6 hour car ride, with Google Maps navigation running, as well as paying music through bluetooth. Battery used was only 30 for that entire time!The second was a day I forgot to plug in overnight. Woke up at 4am for a trip with under 10%. Put it on extreme pretty save mode, and by 6pm, still had 6% remaining. I've never had a smart phone that could last anywhere near that."
"394576","SONY XPERIA Z3 COMPACT D5803 16GB (FACTORY UNLOCKED) INTERNATIONAL MODEL- WHITE No-Warranty",5,"All phones make tradeoffs, but this Sony provides some great improvements over the competition and is top-notch in every other aspect.The characteristic they have improved is battery life. About time! This phone lasts two days easily. My wife is a light user and she keeps it going for four days. During active use with LTE it will last more than five hours. Always without using the power saving modes.The other great quality is the small size. That is up to taste, but large phones are not for everybody.Other design choices I don't agree with. The glass back looks very neat but it is more slippery than you can imagine -it slides down ANY slightly inclined surface. With a transparent silicone case the orange phone still looks very stylish. The finish of the phone is flawless.Waterproofing I think is a gimmick. It will save your skin if the phone takes the occasional dunk, but the plastic covers don't feel robust -only friction keeps them in place. And the covers are very inconvenient to open for charging, so you are forced to buy the magnetic charger -there are good cheap adapters though.The screen is fine -all high end phones have gorgeous screens. The software is not too bloated -not having ATT junk makes a big difference. The phone is very responsive -all modern phones are."
"394577","SONY XPERIA Z3 COMPACT D5803 16GB (FACTORY UNLOCKED) INTERNATIONAL MODEL- WHITE No-Warranty",1,"The back camera doesn't work now.. I have my cell phone just 3 weeks. This is not good."
"394578","SONY XPERIA Z3 COMPACT D5803 16GB (FACTORY UNLOCKED) INTERNATIONAL MODEL- WHITE No-Warranty",5,"Awesome Product! It has the best battery someone could possible find for a compact cell phone, It has the perfect size, not too small or not too big. It is very comfortable to use, it comes with great applications, the quality of the camera is quite remarkable. A Google account is required because it has several Google applications and the Play Store. So far I dont have any problems with my sony xperia z3 I thought I could have problems with the SIM card and if it will word in Venezuela but I just changed the Micro SIM card to a Nano SIM card and it worksThe best option so far. Best Regards from Venezuela."
"394579","SONY XPERIA Z3 COMPACT D5803 16GB (FACTORY UNLOCKED) INTERNATIONAL MODEL- WHITE No-Warranty",5,"I but z3 compact, it is beautiful in all angle. Perfect size, light weight and configuration are amazing.the isometric one thing I don't like so much about the charger so much cause I have to open the flap. Besides it's excellent.more beautiful than I phone(5-6) and rest of the android phones."
"394580","SONY XPERIA Z3 COMPACT D5803 16GB (FACTORY UNLOCKED) INTERNATIONAL MODEL- WHITE No-Warranty",1,"I bought this because it's supposed to be waterproof (resistant)... After getting it wet, it no longer charges. At least i got 4 months use out of it..."
"394581","SONY XPERIA Z3 COMPACT D5803 16GB (FACTORY UNLOCKED) INTERNATIONAL MODEL- WHITE No-Warranty",4,"nice phone, no issue so far."
"394582","SONY XPERIA Z3 COMPACT D5803 16GB (FACTORY UNLOCKED) INTERNATIONAL MODEL- WHITE No-Warranty",5,"Awesome phone. Battery life is great. I came from its older, bigger brother, the Z1. Sony nailed the Z3 compact with its form factor. I can never go back to a >5in screen size. I just hope Sony continues the compact series in the future."
"394583","SONY XPERIA Z3 COMPACT D5803 16GB (FACTORY UNLOCKED) INTERNATIONAL MODEL- WHITE No-Warranty",3,"This device is as comparable to other devices on the market and what one comes to expect from SONY ERICSSON."
"394584","SONY XPERIA Z3 COMPACT D5803 16GB (FACTORY UNLOCKED) INTERNATIONAL MODEL- WHITE No-Warranty",5,"a very good article, is the one shown in the picture, I arrive in perfect condition thanks"
"394585","SONY XPERIA Z3 COMPACT D5803 16GB (FACTORY UNLOCKED) INTERNATIONAL MODEL- WHITE No-Warranty",5,"Great Product"
"394586","SONY XPERIA Z3 COMPACT D5803 16GB (FACTORY UNLOCKED) INTERNATIONAL MODEL- WHITE No-Warranty",5,"Working just fine. Thanks!"
"394587","SONY XPERIA Z3 COMPACT D5803 16GB (FACTORY UNLOCKED) INTERNATIONAL MODEL- WHITE No-Warranty",1,"i forget this phone and my money"
"394588","SONY XPERIA Z3 COMPACT D5803 16GB (FACTORY UNLOCKED) INTERNATIONAL MODEL- WHITE No-Warranty",4,"This phone has amazing battery life!!!! 2 days with life to spare with moderate use; blue tooth on, google now launcher in always listening mode, screen at 50% brightness (I get 4-5hrs screen on time). I updated to lollipop right away and tried to googlize my phone as much as possible and they experience is so similar to my old nexus 4. I may not get updates as fast as I use to but I have to say sony has done a better job with the lollipop update on this phone than the did with the nexus 4 or 5, especially the 5 because it has terrible memory leaks, connectivity issues, and random restarts after lollipop. I also love the small size of this phone!Things I don't like. Terrible camera app, and super auto settings. The camera can take nice photos, but it take effort, and I'm still not sure if they're as good as a nexus 5. I think sony put too much effort into cramming pixels onto a small sensor and the end results isn't very good. I also don't like the dialer/contact app sony uses. Its not as pretty or nearly as organized as the dialer on vanilla android. Sony's dialer doesn't have the search feature that as you typed numbers, business names/contacts would show up. I don't understand why sony used their own implementation when its missing features, is ugly, and does nothing unique. This is one app I can't googlize with a visit to the play store."
"394589","SONY XPERIA Z3 COMPACT D5803 16GB (FACTORY UNLOCKED) INTERNATIONAL MODEL- WHITE No-Warranty",5,"Love this phone. Just wish it had come with a warranty"
"394590","SONY XPERIA Z3 COMPACT D5803 16GB (FACTORY UNLOCKED) INTERNATIONAL MODEL- WHITE No-Warranty",5,"Beyond expectations!"
"394591","SONY XPERIA Z3 COMPACT D5803 16GB (FACTORY UNLOCKED) INTERNATIONAL MODEL- WHITE No-Warranty",5,"Great product."
"394592","SONY XPERIA Z3 COMPACT D5803 16GB (FACTORY UNLOCKED) INTERNATIONAL MODEL- WHITE No-Warranty",1,"The back is already cracked and it didn't fall down once, it happened just being in my pocket. The camera is blured and the screen is going out so I guess is not waterproff anymore"
"394593","SONY XPERIA Z3 COMPACT D5803 16GB (FACTORY UNLOCKED) INTERNATIONAL MODEL- WHITE No-Warranty",5,"Nice"
"394594","SONY XPERIA Z3 COMPACT D5803 16GB (FACTORY UNLOCKED) INTERNATIONAL MODEL- WHITE No-Warranty",5,"Excelente phone! Came on time, in perfect state. Used but as good as new, with new accessories and charger. Battery lasts a day though. But I use it all the time."
